Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
1842,212.0,Slow,s.0,696,0,0,0,0,0,0
1843,212.0,Slow,s.1,640,0,0,0,0,0,0
1844,212.0,Slow,s.2,592,0,0,0,0,0,0
1845,213.0,Dangerous,Dang.2,698,23,15,6,76,0,120
1846,213.0,Dangerous,Danger1,624,15,19,0,5,1,40
1847,213.0,Slow,Slow1,768,0,0,0,0,0,0
1848,213.0,Normal,normal.2,636,6,0,0,0,0,6
1849,213.0,Slow,s.0,703,0,0,0,0,0,0
1850,213.0,Slow,s.1,646,0,0,0,0,0,0
1851,213.0,Slow,s.2,593,0,0,0,0,0,0
1852,214.0,Dangerous,Dang.2,715,24,15,6,76,0,121
1853,214.0,Dangerous,Danger1,624,15,19,0,5,2,41
1854,214.0,Slow,Slow1,776,0,0,0,0,0,0
1855,214.0,Normal,normal.2,639,6,0,0,0,0,6
1856,214.0,Slow,s.0,710,0,0,0,0,0,0
1857,214.0,Slow,s.1,652,0,0,0,0,0,0
1858,214.0,Slow,s.2,594,0,0,0,0,0,0
1859,215.0,Dangerous,Dang.2,732,25,15,6,76,0,122
1860,215.0,Dangerous,Danger1,628,15,19,0,5,2,41
1861,215.0,Slow,Slow1,783,0,0,0,0,0,0
1862,215.0,Normal,normal.2,645,6,0,0,0,0,6
1863,215.0,Slow,s.0,717,0,0,0,0,0,0
1864,215.0,Slow,s.1,659,0,0,0,0,0,0
1865,215.0,Slow,s.2,594,0,0,0,0,0,0
1866,216.0,Dangerous,Dang.2,748,26,15,6,76,0,123
1867,216.0,Dangerous,Danger1,635,15,19,0,5,2,41
1868,216.0,Slow,Slow1,790,0,0,0,0,0,0
1869,216.0,Normal,normal.2,652,6,0,0,0,0,6
1870,216.0,Slow,s.0,724,0,0,0,0,0,0
1871,216.0,Slow,s.1,666,0,0,0,0,0,0
1872,216.0,Slow,s.2,595,0,0,0,0,0,0
1873,217.0,Dangerous,Dang.2,763,27,15,6,76,0,124
1874,217.0,Dangerous,Danger1,645,15,19,0,5,2,41
1875,217.0,Slow,Slow1,798,0,0,0,0,0,0
1876,217.0,Normal,normal.2,661,6,0,0,0,0,6
1877,217.0,Slow,s.0,731,0,0,0,0,0,0
1878,217.0,Slow,s.1,673,0,0,0,0,0,0
1879,217.0,Slow,s.2,595,0,0,0,0,0,0
1880,218.0,Dangerous,Dang.2,777,27,15,6,76,0,124
1881,218.0,Dangerous,Danger1,656,15,19,0,5,2,41
1882,218.0,Slow,Slow1,805,0,0,0,0,0,0
1883,218.0,Normal,normal.2,671,6,0,0,0,0,6
1884,218.0,Slow,s.0,738,0,0,0,0,0,0
1885,218.0,Slow,s.1,681,0,0,0,0,0,0
1886,218.0,Slow,s.2,595,0,0,0,0,0,0
1887,219.0,Dangerous,Dang.2,788,27,15,6,76,0,124
1888,219.0,Dangerous,Danger1,668,15,20,0,5,2,42
1889,219.0,Slow,Slow1,813,0,0,0,0,0,0
1890,219.0,Normal,normal.2,682,6,0,0,0,0,6
1891,219.0,Slow,s.0,745,0,0,0,0,0,0
1892,219.0,Slow,s.1,688,0,0,0,0,0,0
1893,219.0,Slow,s.2,595,0,0,0,0,0,0
1894,220.0,Dangerous,Dang.2,797,27,15,6,76,0,124
1895,220.0,Dangerous,Danger1,678,15,21,0,5,2,43
1896,220.0,Slow,Slow1,820,0,0,0,0,0,0
1897,220.0,Normal,normal.2,694,6,0,0,0,0,6
1898,220.0,Slow,s.0,752,0,0,0,0,0,0
1899,220.0,Slow,s.1,696,0,0,0,0,0,0
1900,220.0,Slow,s.2,595,0,0,0,0,0,0
1901,221.0,Dangerous,Dang.2,807,27,15,6,76,0,124
1902,221.0,Dangerous,Danger1,688,15,22,0,5,2,44
1903,221.0,Slow,Slow1,828,0,0,0,0,0,0
1904,221.0,Normal,normal.2,706,6,0,0,0,0,6
1905,221.0,Slow,s.0,759,0,0,0,0,0,0
1906,221.0,Slow,s.1,703,0,0,0,0,0,0
1907,221.0,Slow,s.2,595,0,0,0,0,0,0
1908,222.0,Dangerous,Dang.2,817,28,15,6,76,0,125
1909,222.0,Dangerous,Danger1,697,15,23,0,5,2,45
1910,222.0,Slow,Slow1,835,0,0,0,0,0,0
1911,222.0,Normal,normal.2,719,6,0,0,0,0,6
1912,222.0,Slow,s.0,766,0,0,0,0,0,0
1913,222.0,Slow,s.1,711,0,0,0,0,0,0
1914,222.0,Slow,s.2,596,0,0,0,0,0,0
1915,223.0,Dangerous,Dang.2,827,28,15,6,76,0,125
1916,223.0,Dangerous,Danger1,705,15,24,0,5,2,46
1917,223.0,Slow,Slow1,843,0,0,0,0,0,0
1918,223.0,Normal,normal.2,732,6,0,0,0,0,6
1919,223.0,Slow,s.0,772,0,0,0,0,0,0
1920,223.0,Slow,s.1,718,0,0,0,0,0,0
1921,223.0,Slow,s.2,596,0,0,0,0,0,0
1922,224.0,Dangerous,Dang.2,840,28,15,6,76,0,125
1923,224.0,Dangerous,Danger1,713,15,25,0,5,2,47
1924,224.0,Slow,Slow1,850,0,0,0,0,0,0
1925,224.0,Normal,normal.2,744,6,0,0,0,0,6
1926,224.0,Slow,s.0,779,0,0,0,0,0,0
1927,224.0,Slow,s.1,726,0,0,0,0,0,0
1928,224.0,Slow,s.2,596,0,0,0,0,0,0
1929,225.0,Dangerous,Dang.2,851,28,15,6,76,0,125
1930,225.0,Dangerous,Danger1,721,15,26,0,5,2,48
1931,225.0,Slow,Slow1,858,0,0,0,0,0,0
1932,225.0,Normal,normal.2,756,6,0,0,0,0,6
1933,225.0,Slow,s.0,786,0,0,0,0,0,0
1934,225.0,Slow,s.1,733,0,0,0,0,0,0
1935,225.0,Slow,s.2,596,0,0,0,0,0,0
1936,226.0,Dangerous,Dang.2,859,29,15,6,76,0,126
1937,226.0,Dangerous,Danger1,729,15,27,0,5,2,49
1938,226.0,Slow,Slow1,865,0,0,0,0,0,0
1939,226.0,Normal,normal.2,768,6,0,0,0,0,6
1940,226.0,Slow,s.0,792,0,0,0,0,0,0
1941,226.0,Slow,s.1,741,0,0,0,0,0,0
1942,226.0,Slow,s.2,596,0,0,0,0,0,0
1943,227.0,Dangerous,Dang.2,869,29,15,6,76,0,126
1944,227.0,Dangerous,Danger1,737,15,28,0,5,2,50
1945,227.0,Slow,Slow1,873,0,0,0,0,0,0
1946,227.0,Normal,normal.2,779,6,0,0,0,0,6
1947,227.0,Slow,s.0,798,0,0,0,0,0,0
1948,227.0,Slow,s.1,748,0,0,0,0,0,0
1949,227.0,Slow,s.2,596,0,0,0,0,0,0
1950,228.0,Dangerous,Dang.2,882,29,15,6,76,0,126
1951,228.0,Dangerous,Danger1,744,15,29,0,5,2,51
1952,228.0,Slow,Slow1,880,0,0,0,0,0,0
1953,228.0,Normal,normal.2,788,6,0,0,0,0,6
1954,228.0,Slow,s.0,805,0,0,0,0,0,0
1955,228.0,Slow,s.1,755,0,0,0,0,0,0
1956,228.0,Slow,s.2,596,0,0,0,0,0,0
1957,229.0,Dangerous,Dang.2,897,30,15,6,76,0,127
1958,229.0,Dangerous,Danger1,751,15,30,0,5,2,52
1959,229.0,Slow,Slow1,888,0,0,0,0,0,0
1960,229.0,Normal,normal.2,797,6,0,0,0,0,6
1961,229.0,Slow,s.0,811,0,0,0,0,0,0
1962,229.0,Slow,s.1,763,0,0,0,0,0,0
1963,229.0,Slow,s.2,596,0,0,0,0,0,0
1964,230.0,Dangerous,Dang.2,914,31,15,6,76,0,128
1965,230.0,Dangerous,Danger1,759,15,31,0,5,2,53
1966,230.0,Slow,Slow1,895,0,0,0,0,0,0
1967,230.0,Normal,normal.2,804,6,0,0,0,0,6
1968,230.0,Slow,s.0,818,0,0,0,0,0,0
1969,230.0,Slow,s.1,770,0,0,0,0,0,0
1970,230.0,Slow,s.2,596,0,0,0,0,0,0
1971,231.0,Dangerous,Dang.2,930,32,15,6,76,0,129
1972,231.0,Dangerous,Danger1,766,15,32,0,5,2,54
1973,231.0,Slow,Slow1,903,0,0,0,0,0,0
1974,231.0,Normal,normal.2,813,6,0,0,0,0,6
1975,231.0,Slow,s.0,825,0,0,0,0,0,0
1976,231.0,Slow,s.1,777,0,0,0,0,0,0
1977,231.0,Slow,s.2,596,0,0,0,0,0,0
1978,232.0,Dangerous,Dang.2,947,33,15,6,76,0,130
1979,232.0,Dangerous,Danger1,773,15,33,0,5,2,55
1980,232.0,Slow,Slow1,911,0,0,0,0,0,0
1981,232.0,Normal,normal.2,821,6,0,0,0,0,6
1982,232.0,Slow,s.0,831,0,0,0,0,0,0
1983,232.0,Slow,s.1,784,0,0,0,0,0,0
1984,232.0,Slow,s.2,596,0,0,0,0,0,0
1985,233.0,Dangerous,Dang.2,963,34,15,6,76,0,131
1986,233.0,Dangerous,Danger1,781,15,34,0,5,2,56
1987,233.0,Slow,Slow1,919,0,0,0,0,0,0
1988,233.0,Normal,normal.2,829,7,0,0,0,0,7
1989,233.0,Slow,s.0,838,0,0,0,0,0,0
1990,233.0,Slow,s.1,792,0,0,0,0,0,0
1991,233.0,Slow,s.2,596,0,0,0,0,0,0
1992,234.0,Dangerous,Dang.2,978,35,15,6,76,0,132
1993,234.0,Dangerous,Danger1,788,15,35,0,5,2,57
1994,234.0,Slow,Slow1,927,0,0,0,0,0,0
1995,234.0,Normal,normal.2,837,7,0,0,0,0,7
1996,234.0,Slow,s.0,844,0,0,0,0,0,0
1997,234.0,Slow,s.1,799,0,0,0,0,0,0
1998,234.0,Slow,s.2,596,0,0,0,0,0,0
1999,235.0,Dangerous,Dang.2,993,35,15,6,76,0,132
2000,235.0,Dangerous,Danger1,795,15,36,0,5,2,58
2001,235.0,Slow,Slow1,935,0,0,0,0,0,0
2002,235.0,Normal,normal.2,845,7,0,0,0,0,7
2003,235.0,Slow,s.0,851,0,0,0,0,0,0
2004,235.0,Slow,s.1,806,0,0,0,0,0,0
2005,235.0,Slow,s.2,596,0,0,0,0,0,0
2006,236.0,Dangerous,Dang.2,1005,35,15,6,76,0,132
2007,236.0,Dangerous,Danger1,802,15,37,0,5,2,59
2008,236.0,Slow,Slow1,943,0,0,0,0,0,0
2009,236.0,Normal,normal.2,853,7,0,0,0,0,7
2010,236.0,Slow,s.0,857,0,0,0,0,0,0
2011,236.0,Slow,s.1,813,0,0,0,0,0,0
2012,236.0,Slow,s.2,596,0,0,0,0,0,0
2013,237.0,Dangerous,Dang.2,1015,35,15,6,76,0,132
2014,237.0,Dangerous,Danger1,809,15,37,0,5,2,59
2015,237.0,Slow,Slow1,951,0,0,0,0,0,0
2016,237.0,Normal,normal.2,861,7,0,0,0,0,7
2017,237.0,Slow,s.0,864,0,0,0,0,0,0
2018,237.0,Slow,s.1,820,0,0,0,0,0,0
2019,237.0,Slow,s.2,596,0,0,0,0,0,0
2020,238.0,Dangerous,Dang.2,1021,35,15,6,76,0,132
2021,238.0,Dangerous,Danger1,816,15,37,0,5,2,59
2022,238.0,Slow,Slow1,959,0,0,0,0,0,0
2023,238.0,Normal,normal.2,869,8,0,0,0,0,8
2024,238.0,Slow,s.0,870,0,0,0,0,0,0
2025,238.0,Slow,s.1,827,0,0,0,0,0,0
2026,238.0,Slow,s.2,596,0,0,0,0,0,0
2027,239.0,Dangerous,Dang.2,1025,35,15,6,76,0,132
2028,239.0,Dangerous,Danger1,823,15,38,0,5,2,60
2029,239.0,Slow,Slow1,967,0,0,0,0,0,0
2030,239.0,Normal,normal.2,877,9,0,0,0,0,9
2031,239.0,Slow,s.0,877,0,0,0,0,0,0
2032,239.0,Slow,s.1,833,0,0,0,0,0,0
2033,239.0,Slow,s.2,596,0,0,0,0,0,0
2034,240.0,Dangerous,Dang.2,1026,35,15,6,76,1,133
2035,240.0,Dangerous,Danger1,829,15,38,0,5,2,60
2036,240.0,Slow,Slow1,975,0,0,0,0,0,0
2037,240.0,Normal,normal.2,885,9,0,0,0,0,9
2038,240.0,Slow,s.0,884,0,0,0,0,0,0
2039,240.0,Slow,s.1,840,0,0,0,0,0,0
2040,240.0,Slow,s.2,596,0,0,0,0,0,0
2041,241.0,Dangerous,Dang.2,1029,35,15,6,76,1,133
2042,241.0,Dangerous,Danger1,836,15,39,0,5,2,61
2043,241.0,Slow,Slow1,983,0,0,0,0,0,0
2044,241.0,Normal,normal.2,895,9,0,0,0,0,9
2045,241.0,Slow,s.0,890,0,0,0,0,0,0
2046,241.0,Slow,s.1,847,0,0,0,0,0,0
2047,241.0,Slow,s.2,596,0,0,0,0,0,0
2048,242.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2049,242.0,Dangerous,Danger1,843,15,40,0,5,2,62
2050,242.0,Slow,Slow1,990,0,0,0,0,0,0
2051,242.0,Normal,normal.2,906,9,0,0,0,0,9
2052,242.0,Slow,s.0,897,0,0,0,0,0,0
2053,242.0,Slow,s.1,854,0,0,0,0,0,0
2054,242.0,Slow,s.2,596,0,0,0,0,0,0
2055,243.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2056,243.0,Dangerous,Danger1,849,15,41,0,5,2,63
2057,243.0,Slow,Slow1,998,0,0,0,0,0,0
2058,243.0,Normal,normal.2,917,9,0,0,0,0,9
2059,243.0,Slow,s.0,904,0,0,0,0,0,0
2060,243.0,Slow,s.1,860,0,0,0,0,0,0
2061,243.0,Slow,s.2,596,0,0,0,0,0,0
2062,244.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2063,244.0,Dangerous,Danger1,856,15,41,0,5,2,63
2064,244.0,Slow,Slow1,1005,0,0,0,0,0,0
2065,244.0,Normal,normal.2,929,9,0,0,0,0,9
2066,244.0,Slow,s.0,910,0,0,0,0,0,0
2067,244.0,Slow,s.1,867,0,0,0,0,0,0
2068,244.0,Slow,s.2,596,0,0,0,0,0,0
2069,245.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2070,245.0,Dangerous,Danger1,863,15,41,0,5,2,63
2071,245.0,Slow,Slow1,1012,0,0,0,0,0,0
2072,245.0,Normal,normal.2,941,9,0,0,0,0,9
2073,245.0,Slow,s.0,917,0,0,0,0,0,0
2074,245.0,Slow,s.1,874,0,0,0,0,0,0
2075,245.0,Slow,s.2,596,0,0,0,0,0,0
2076,246.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2077,246.0,Dangerous,Danger1,870,15,42,0,5,2,64
2078,246.0,Slow,Slow1,1018,0,0,0,0,0,0
2079,246.0,Normal,normal.2,953,9,0,0,0,0,9
2080,246.0,Slow,s.0,924,0,0,0,0,0,0
2081,246.0,Slow,s.1,881,0,0,0,0,0,0
2082,246.0,Slow,s.2,596,0,0,0,0,0,0
2083,247.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2084,247.0,Dangerous,Danger1,877,15,42,0,5,2,64
2085,247.0,Slow,Slow1,1023,0,0,0,0,0,0
2086,247.0,Normal,normal.2,965,9,0,0,0,0,9
2087,247.0,Slow,s.0,931,0,0,0,0,0,0
2088,247.0,Slow,s.1,887,0,0,0,0,0,0
2089,247.0,Slow,s.2,596,0,0,0,0,0,0
2090,248.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2091,248.0,Dangerous,Danger1,883,15,42,0,5,2,64
2092,248.0,Slow,Slow1,1028,0,0,0,0,0,0
2093,248.0,Normal,normal.2,976,9,0,0,0,0,9
2094,248.0,Slow,s.0,938,0,0,0,0,0,0
2095,248.0,Slow,s.1,894,0,0,0,0,0,0
2096,248.0,Slow,s.2,596,0,0,0,0,0,0
2097,249.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2098,249.0,Dangerous,Danger1,890,15,43,0,5,2,65
2099,249.0,Slow,Slow1,1032,0,0,0,0,0,0
2100,249.0,Normal,normal.2,986,9,0,0,0,0,9
2101,249.0,Slow,s.0,945,0,0,0,0,0,0
2102,249.0,Slow,s.1,901,0,0,0,0,0,0
2103,249.0,Slow,s.2,596,0,0,0,0,0,0
2104,250.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2105,250.0,Dangerous,Danger1,897,15,44,0,5,2,66
2106,250.0,Slow,Slow1,1035,0,0,0,0,0,0
2107,250.0,Normal,normal.2,995,9,0,0,0,0,9
2108,250.0,Slow,s.0,952,0,0,0,0,0,0
2109,250.0,Slow,s.1,908,0,0,0,0,0,0
2110,250.0,Slow,s.2,596,0,0,0,0,0,0
2111,251.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2112,251.0,Dangerous,Danger1,904,15,45,0,5,2,67
2113,251.0,Slow,Slow1,1038,0,0,0,0,0,0
2114,251.0,Normal,normal.2,1002,9,0,0,0,0,9
2115,251.0,Slow,s.0,959,0,0,0,0,0,0
2116,251.0,Slow,s.1,915,0,0,0,0,0,0
2117,251.0,Slow,s.2,596,0,0,0,0,0,0
2118,252.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2119,252.0,Dangerous,Danger1,911,15,46,0,5,2,68
2120,252.0,Slow,Slow1,1040,0,0,0,0,0,0
2121,252.0,Normal,normal.2,1009,9,0,0,0,0,9
2122,252.0,Slow,s.0,966,0,0,0,0,0,0
2123,252.0,Slow,s.1,922,0,0,0,0,0,0
2124,252.0,Slow,s.2,596,0,0,0,0,0,0
2125,253.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2126,253.0,Dangerous,Danger1,918,15,47,0,5,2,69
2127,253.0,Slow,Slow1,1041,0,0,0,0,0,0
2128,253.0,Normal,normal.2,1013,9,0,0,0,0,9
2129,253.0,Slow,s.0,973,0,0,0,0,0,0
2130,253.0,Slow,s.1,929,0,0,0,0,0,0
2131,253.0,Slow,s.2,596,0,0,0,0,0,0
2132,254.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2133,254.0,Dangerous,Danger1,925,15,48,0,5,2,70
2134,254.0,Slow,Slow1,1042,0,0,0,0,0,0
2135,254.0,Normal,normal.2,1017,9,0,0,0,0,9
2136,254.0,Slow,s.0,979,0,0,0,0,0,0
2137,254.0,Slow,s.1,936,0,0,0,0,0,0
2138,254.0,Slow,s.2,596,0,0,0,0,0,0
2139,255.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2140,255.0,Dangerous,Danger1,932,15,49,0,5,2,71
2141,255.0,Slow,Slow1,1042,0,0,0,0,0,0
2142,255.0,Normal,normal.2,1020,9,0,0,0,0,9
2143,255.0,Slow,s.0,986,0,0,0,0,0,0
2144,255.0,Slow,s.1,943,0,0,0,0,0,0
2145,255.0,Slow,s.2,596,0,0,0,0,0,0
2146,256.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2147,256.0,Dangerous,Danger1,939,15,50,0,5,2,72
2148,256.0,Slow,Slow1,1043,0,0,0,0,0,0
2149,256.0,Normal,normal.2,1021,9,0,0,0,0,9
2150,256.0,Slow,s.0,992,0,0,0,0,0,0
2151,256.0,Slow,s.1,950,0,0,0,0,0,0
2152,256.0,Slow,s.2,596,0,0,0,0,0,0
2153,257.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2154,257.0,Dangerous,Danger1,946,15,51,0,5,2,73
2155,257.0,Slow,Slow1,1043,0,0,0,0,0,0
2156,257.0,Normal,normal.2,1023,9,0,0,0,0,9
2157,257.0,Slow,s.0,998,0,0,0,0,0,0
2158,257.0,Slow,s.1,957,0,0,0,0,0,0
2159,257.0,Slow,s.2,596,0,0,0,0,0,0
2160,258.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2161,258.0,Dangerous,Danger1,953,15,52,0,5,2,74
2162,258.0,Slow,Slow1,1043,0,0,0,0,0,0
2163,258.0,Normal,normal.2,1024,9,0,0,0,0,9
2164,258.0,Slow,s.0,1004,0,0,0,0,0,0
2165,258.0,Slow,s.1,964,0,0,0,0,0,0
2166,258.0,Slow,s.2,596,0,0,0,0,0,0
2167,259.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2168,259.0,Dangerous,Danger1,960,15,53,0,5,2,75
2169,259.0,Slow,Slow1,1044,0,0,0,0,0,0
2170,259.0,Normal,normal.2,1024,9,0,0,0,0,9
2171,259.0,Slow,s.0,1009,0,0,0,0,0,0
2172,259.0,Slow,s.1,970,0,0,0,0,0,0
2173,259.0,Slow,s.2,596,0,0,0,0,0,0
2174,260.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2175,260.0,Dangerous,Danger1,966,15,54,0,5,2,76
2176,260.0,Slow,Slow1,1044,0,0,0,0,0,0
2177,260.0,Normal,normal.2,1025,9,0,0,0,0,9
2178,260.0,Slow,s.0,1014,0,0,0,0,0,0
2179,260.0,Slow,s.1,977,0,0,0,0,0,0
2180,260.0,Slow,s.2,596,0,0,0,0,0,0
2181,261.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2182,261.0,Dangerous,Danger1,973,15,55,0,5,2,77
2183,261.0,Slow,Slow1,1044,0,0,0,0,0,0
2184,261.0,Normal,normal.2,1025,9,0,0,0,0,9
2185,261.0,Slow,s.0,1017,0,0,0,0,0,0
2186,261.0,Slow,s.1,983,0,0,0,0,0,0
2187,261.0,Slow,s.2,596,0,0,0,0,0,0
2188,262.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2189,262.0,Dangerous,Danger1,979,15,55,0,5,2,77
2190,262.0,Slow,Slow1,1044,0,0,0,0,0,0
2191,262.0,Normal,normal.2,1026,9,0,0,0,0,9
2192,262.0,Slow,s.0,1020,0,0,0,0,0,0
2193,262.0,Slow,s.1,989,0,0,0,0,0,0
2194,262.0,Slow,s.2,596,0,0,0,0,0,0
2195,263.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2196,263.0,Dangerous,Danger1,985,15,55,0,5,2,77
2197,263.0,Slow,Slow1,1044,0,0,0,0,0,0
2198,263.0,Normal,normal.2,1026,9,0,0,0,0,9
2199,263.0,Slow,s.0,1023,0,0,0,0,0,0
2200,263.0,Slow,s.1,994,0,0,0,0,0,0
2201,263.0,Slow,s.2,596,0,0,0,0,0,0
2202,264.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2203,264.0,Dangerous,Danger1,990,15,56,0,5,2,78
2204,264.0,Slow,Slow1,1044,0,0,0,0,0,0
2205,264.0,Normal,normal.2,1026,9,0,0,0,0,9
2206,264.0,Slow,s.0,1024,0,0,0,0,0,0
2207,264.0,Slow,s.1,999,0,0,0,0,0,0
2208,264.0,Slow,s.2,596,0,0,0,0,0,0
2209,265.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2210,265.0,Dangerous,Danger1,994,15,57,0,5,2,79
2211,265.0,Slow,Slow1,1044,0,0,0,0,0,0
2212,265.0,Normal,normal.2,1026,9,0,0,0,0,9
2213,265.0,Slow,s.0,1026,0,0,0,0,0,0
2214,265.0,Slow,s.1,1003,0,0,0,0,0,0
2215,265.0,Slow,s.2,596,0,0,0,0,0,0
2216,266.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2217,266.0,Dangerous,Danger1,998,15,58,0,5,2,80
2218,266.0,Slow,Slow1,1044,0,0,0,0,0,0
2219,266.0,Normal,normal.2,1026,9,0,0,0,0,9
2220,266.0,Slow,s.0,1026,0,0,0,0,0,0
2221,266.0,Slow,s.1,1006,0,0,0,0,0,0
2222,266.0,Slow,s.2,596,0,0,0,0,0,0
2223,267.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2224,267.0,Dangerous,Danger1,1001,15,59,0,6,2,82
2225,267.0,Slow,Slow1,1044,0,0,0,0,0,0
2226,267.0,Normal,normal.2,1026,9,0,0,0,0,9
2227,267.0,Slow,s.0,1027,0,0,0,0,0,0
2228,267.0,Slow,s.1,1008,0,0,0,0,0,0
2229,267.0,Slow,s.2,596,0,0,0,0,0,0
2230,268.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2231,268.0,Dangerous,Danger1,1003,15,60,0,7,2,84
2232,268.0,Slow,Slow1,1044,0,0,0,0,0,0
2233,268.0,Normal,normal.2,1026,9,0,0,0,0,9
2234,268.0,Slow,s.0,1028,0,0,0,0,0,0
2235,268.0,Slow,s.1,1010,0,0,0,0,0,0
2236,268.0,Slow,s.2,596,0,0,0,0,0,0
2237,269.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2238,269.0,Dangerous,Danger1,1005,15,61,0,8,2,86
2239,269.0,Slow,Slow1,1044,0,0,0,0,0,0
2240,269.0,Normal,normal.2,1026,9,0,0,0,0,9
2241,269.0,Slow,s.0,1028,0,0,0,0,0,0
2242,269.0,Slow,s.1,1012,0,0,0,0,0,0
2243,269.0,Slow,s.2,596,0,0,0,0,0,0
2244,270.0,Dangerous,Dang.2,1031,35,15,6,76,1,133
2245,270.0,Dangerous,Danger1,1006,15,62,0,9,2,88
2246,270.0,Slow,Slow1,1044,0,0,0,0,0,0
2247,270.0,Normal,normal.2,1026,9,0,0,0,0,9
2248,270.0,Slow,s.0,1028,0,0,0,0,0,0
2249,270.0,Slow,s.1,1013,0,0,0,0,0,0
2250,270.0,Slow,s.2,596,0,0,0,0,0,0
2251,271.0,Dangerous,Dang.2,1035,35,15,6,76,1,133
2252,271.0,Dangerous,Danger1,1007,15,63,0,10,2,90
2253,271.0,Slow,Slow1,1044,0,0,0,0,0,0
2254,271.0,Normal,normal.2,1026,9,0,0,0,0,9
2255,271.0,Slow,s.0,1028,0,0,0,0,0,0
2256,271.0,Slow,s.1,1014,0,0,0,0,0,0
2257,271.0,Slow,s.2,597,0,0,0,0,0,0
2258,272.0,Dangerous,Dang.2,1042,35,15,6,76,1,133
2259,272.0,Dangerous,Danger1,1008,15,63,0,11,2,91
2260,272.0,Slow,Slow1,1045,0,0,0,0,0,0
2261,272.0,Normal,normal.2,1026,9,0,0,0,0,9
2262,272.0,Slow,s.0,1029,0,0,0,0,0,0
2263,272.0,Slow,s.1,1014,0,0,0,0,0,0
2264,272.0,Slow,s.2,598,0,0,0,0,0,0
2265,273.0,Dangerous,Dang.2,1054,35,15,6,76,1,133
2266,273.0,Dangerous,Danger1,1009,15,63,0,12,2,92
2267,273.0,Slow,Slow1,1047,0,0,0,0,0,0
2268,273.0,Normal,normal.2,1027,9,0,0,0,0,9
2269,273.0,Slow,s.0,1029,0,0,0,0,0,0
2270,273.0,Slow,s.1,1015,0,0,0,0,0,0
2271,273.0,Slow,s.2,600,0,0,0,0,0,0
2272,274.0,Dangerous,Danger1,1009,15,63,0,13,2,93
2273,274.0,Slow,Slow1,1049,0,0,0,0,0,0
2274,274.0,Normal,normal.2,1028,9,0,0,0,0,9
2275,274.0,Slow,s.0,1029,0,0,0,0,0,0
2276,274.0,Slow,s.1,1015,0,0,0,0,0,0
2277,274.0,Slow,s.2,604,0,0,0,0,0,0
2278,275.0,Dangerous,Danger1,1009,15,63,0,14,2,94
2279,275.0,Slow,Slow1,1053,0,0,0,0,0,0
2280,275.0,Normal,normal.2,1029,9,0,0,0,0,9
2281,275.0,Slow,s.0,1029,0,0,0,0,0,0
2282,275.0,Slow,s.1,1015,0,0,0,0,0,0
2283,275.0,Slow,s.2,608,0,0,0,0,0,0
2284,276.0,Dangerous,Danger1,1010,15,63,0,15,2,95
2285,276.0,Slow,Slow1,1057,0,0,0,0,0,0
2286,276.0,Normal,normal.2,1032,9,0,0,0,0,9
2287,276.0,Slow,s.0,1030,0,0,0,0,0,0
2288,276.0,Slow,s.1,1016,0,0,0,0,0,0
2289,276.0,Slow,s.2,612,0,0,0,0,0,0
2290,277.0,Dangerous,Danger1,1010,15,63,0,16,2,96
2291,277.0,Slow,Slow1,1062,0,0,0,0,0,0
2292,277.0,Normal,normal.2,1035,9,0,0,0,0,9
2293,277.0,Slow,s.0,1032,0,0,0,0,0,0
2294,277.0,Slow,s.1,1016,0,0,0,0,0,0
2295,277.0,Slow,s.2,617,0,0,0,0,0,0
2296,278.0,Dangerous,Danger1,1011,15,63,0,17,2,97
